customer_id,customer_segment,customer_tenure_days,previous_transaction_count,previous_success_count,previous_failure_count,previous_recovery_count
cust_003425,RETURNING,190,8,6,2,1
cust_003426,LOYAL,454,24,22,2,0
cust_003427,RETURNING,179,9,9,0,0
cust_003428,RETURNING,284,8,8,0,0
cust_003429,RETURNING,450,4,2,2,1
cust_003430,NEW,45,0,0,0,0
cust_003431,RETURNING,73,10,10,0,0
cust_003432,LOYAL,1148,18,15,3,3
cust_003433,LOYAL,1124,30,28,2,1
cust_003434,NEW,6,1,1,0,0
cust_003435,RETURNING,295,11,9,2,2
cust_003436,RETURNING,494,7,5,2,1
cust_003437,RETURNING,94,6,5,1,0
cust_003438,RETURNING,254,7,6,1,0
cust_003439,NEW,21,2,1,1,0
cust_003440,LOYAL,858,21,17,4,3
cust_003441,HIGH_VALUE,452,25,25,0,0
cust_003442,RETURNING,165,7,6,1,0
cust_003443,LOYAL,330,22,19,3,1
cust_003444,RETURNING,421,9,9,0,0
cust_003445,RETURNING,425,8,5,3,2
cust_003446,NEW,45,1,0,1,0
cust_003447,RETURNING,344,7,4,3,1
cust_003448,NEW,41,0,0,0,0
cust_003449,LOYAL,555,23,23,0,0
cust_003450,RETURNING,338,5,4,1,0
cust_003451,RETURNING,149,7,7,0,0
cust_003452,RETURNING,351,9,7,2,1
cust_003453,HIGH_VALUE,992,32,31,1,1
cust_003454,NEW,30,0,0,0,0
cust_003455,NEW,47,0,0,0,0
cust_003456,NEW,21,0,0,0,0
cust_003457,RETURNING,249,6,4,2,0
cust_003458,HIGH_VALUE,2579,44,40,4,3
cust_003459,RETURNING,210,6,5,1,1
cust_003460,LOYAL,985,30,25,5,2
cust_003461,RETURNING,320,10,8,2,0
cust_003462,RETURNING,496,11,11,0,0
cust_003463,NEW,51,2,2,0,0
cust_003464,RETURNING,114,6,5,1,1
cust_003465,RETURNING,490,4,3,1,1
cust_003466,RETURNING,99,6,4,2,1
cust_003467,RETURNING,455,9,8,1,0
cust_003468,LOYAL,1249,34,31,3,3
cust_003469,HIGH_VALUE,1367,27,26,1,1
cust_003470,RETURNING,500,8,8,0,0
cust_003471,RETURNING,108,10,6,4,0
cust_003472,LOYAL,829,31,28,3,1
cust_003473,RETURNING,316,7,7,0,0
cust_003474,LOYAL,1459,27,27,0,0
cust_003475,RETURNING,41,8,6,2,0
cust_003476,LOYAL,288,28,26,2,1
cust_003477,NEW,53,1,1,0,0
cust_003478,RETURNING,387,3,3,0,0
cust_003479,RETURNING,484,4,3,1,0
cust_003480,RETURNING,278,6,5,1,0
cust_003481,LOYAL,1707,24,24,0,0
cust_003482,HIGH_VALUE,2603,34,32,2,1
cust_003483,NEW,39,0,0,0,0
cust_003484,RETURNING,48,4,3,1,0
cust_003485,RETURNING,142,9,7,2,1
cust_003486,RETURNING,322,5,3,2,1
cust_003487,RETURNING,433,11,10,1,1
cust_003488,LOYAL,351,30,28,2,0
cust_003489,LOYAL,1517,20,20,0,0
cust_003490,NEW,48,0,0,0,0
cust_003491,RETURNING,351,4,3,1,0
cust_003492,RETURNING,453,9,9,0,0
cust_003493,RETURNING,160,7,7,0,0
cust_003494,NEW,54,1,1,0,0
cust_003495,RETURNING,231,4,3,1,0
cust_003496,RETURNING,146,11,11,0,0
cust_003497,RETURNING,220,9,7,2,1
cust_003498,LOYAL,311,18,15,3,1
cust_003499,RETURNING,279,5,5,0,0
cust_003500,RETURNING,80,7,4,3,1
cust_003501,RETURNING,253,7,5,2,2
cust_003502,LOYAL,1672,23,22,1,1
cust_003503,NEW,8,0,0,0,0
cust_003504,NEW,34,1,1,0,0
cust_003505,RETURNING,369,9,7,2,1
cust_003506,RETURNING,457,10,10,0,0
cust_003507,RETURNING,480,2,2,0,0
cust_003508,LOYAL,458,30,30,0,0
cust_003509,RETURNING,142,4,4,0,0
cust_003510,NEW,49,0,0,0,0
cust_003511,RETURNING,268,9,6,3,1
cust_003512,LOYAL,1259,29,25,4,2
cust_003513,LOYAL,1387,16,16,0,0
cust_003514,LOYAL,1134,23,23,0,0
cust_003515,RETURNING,126,5,4,1,1
cust_003516,LOYAL,610,27,24,3,3
cust_003517,LOYAL,1251,18,17,1,0
cust_003518,RETURNING,408,9,8,1,1
cust_003519,RETURNING,213,8,6,2,0
cust_003520,LOYAL,994,23,23,0,0
cust_003521,RETURNING,79,11,10,1,0
cust_003522,RETURNING,153,4,4,0,0
cust_003523,RETURNING,372,6,4,2,1
cust_003524,RETURNING,407,7,4,3,2
cust_003525,NEW,0,0,0,0,0
cust_003526,LOYAL,635,25,23,2,2
cust_003527,LOYAL,265,19,19,0,0
cust_003528,NEW,50,0,0,0,0
cust_003529,RETURNING,67,9,9,0,0
cust_003530,NEW,5,1,1,0,0
cust_003531,NEW,15,1,1,0,0
cust_003532,HIGH_VALUE,2411,31,28,3,2
cust_003533,RETURNING,312,10,10,0,0
cust_003534,RETURNING,397,8,8,0,0
cust_003535,RETURNING,309,7,6,1,0
cust_003536,HIGH_VALUE,2690,29,28,1,0
cust_003537,RETURNING,358,5,5,0,0
cust_003538,LOYAL,373,22,20,2,2
cust_003539,RETURNING,96,7,6,1,0
cust_003540,NEW,33,1,0,1,0
cust_003541,LOYAL,1322,21,17,4,2
cust_003542,NEW,37,0,0,0,0
cust_003543,LOYAL,1479,19,19,0,0
cust_003544,RETURNING,497,6,5,1,0
cust_003545,LOYAL,1631,31,27,4,2
cust_003546,LOYAL,1355,33,33,0,0
cust_003547,LOYAL,959,27,24,3,0
cust_003548,NEW,6,0,0,0,0
cust_003549,LOYAL,1185,27,24,3,1
cust_003550,HIGH_VALUE,2211,40,39,1,0
cust_003551,RETURNING,367,8,6,2,2
cust_003552,RETURNING,152,7,6,1,1
cust_003553,LOYAL,609,19,17,2,1
cust_003554,NEW,54,0,0,0,0
cust_003555,LOYAL,1050,26,22,4,3
cust_003556,LOYAL,325,18,17,1,1
cust_003557,NEW,25,0,0,0,0
cust_003558,RETURNING,214,8,6,2,1
cust_003559,RETURNING,189,11,8,3,0
cust_003560,RETURNING,350,10,7,3,0
cust_003561,LOYAL,292,21,20,1,0
cust_003562,NEW,47,0,0,0,0
cust_003563,RETURNING,138,7,7,0,0
cust_003564,LOYAL,1071,22,20,2,1
cust_003565,RETURNING,399,3,3,0,0
cust_003566,LOYAL,795,31,29,2,1
cust_003567,NEW,27,2,2,0,0
cust_003568,RETURNING,67,8,7,1,1
cust_003569,NEW,40,1,1,0,0
cust_003570,LOYAL,1732,17,17,0,0
cust_003571,LOYAL,1087,21,18,3,1
cust_003572,LOYAL,501,25,24,1,0
cust_003573,HIGH_VALUE,636,35,31,4,3
cust_003574,LOYAL,248,22,20,2,2
cust_003575,LOYAL,845,19,16,3,3
cust_003576,RETURNING,267,10,9,1,0
cust_003577,LOYAL,233,23,22,1,1
cust_003578,RETURNING,179,2,1,1,1
cust_003579,LOYAL,317,15,14,1,1
cust_003580,RETURNING,60,7,6,1,0
cust_003581,RETURNING,313,7,5,2,1
cust_003582,LOYAL,699,32,28,4,3
cust_003583,RETURNING,478,13,10,3,0
cust_003584,RETURNING,467,3,2,1,0
cust_003585,HIGH_VALUE,2024,39,39,0,0
cust_003586,RETURNING,382,5,4,1,0
cust_003587,RETURNING,60,9,8,1,1
cust_003588,RETURNING,124,8,6,2,0
cust_003589,RETURNING,362,7,7,0,0
cust_003590,RETURNING,495,7,7,0,0
cust_003591,LOYAL,251,28,19,9,3
cust_003592,HIGH_VALUE,2773,40,35,5,2
cust_003593,RETURNING,81,6,6,0,0
cust_003594,LOYAL,867,29,28,1,0
cust_003595,RETURNING,179,11,11,0,0
cust_003596,LOYAL,766,23,20,3,2
cust_003597,RETURNING,391,5,4,1,1
cust_003598,NEW,0,0,0,0,0
cust_003599,HIGH_VALUE,1471,29,27,2,2
cust_003600,LOYAL,1356,25,22,3,1
cust_003601,RETURNING,484,7,6,1,0
cust_003602,LOYAL,1086,35,31,4,1
cust_003603,RETURNING,107,0,0,0,0
cust_003604,RETURNING,112,4,2,2,1
cust_003605,RETURNING,411,3,2,1,1
cust_003606,NEW,0,0,0,0,0
cust_003607,RETURNING,66,11,8,3,1
cust_003608,RETURNING,307,8,8,0,0
cust_003609,RETURNING,339,6,5,1,0
cust_003610,RETURNING,500,7,5,2,0
cust_003611,HIGH_VALUE,1871,37,36,1,0
cust_003612,RETURNING,406,10,8,2,0
cust_003613,LOYAL,1790,25,25,0,0
cust_003614,NEW,57,0,0,0,0
cust_003615,RETURNING,259,2,1,1,0
cust_003616,LOYAL,551,27,24,3,2
cust_003617,RETURNING,483,12,12,0,0
cust_003618,RETURNING,443,8,7,1,0
cust_003619,RETURNING,218,5,4,1,0
cust_003620,RETURNING,268,5,4,1,1
cust_003621,RETURNING,309,3,3,0,0
cust_003622,RETURNING,88,11,10,1,1
cust_003623,RETURNING,139,6,5,1,0
cust_003624,RETURNING,364,5,4,1,1
cust_003625,NEW,23,0,0,0,0
cust_003626,RETURNING,313,5,5,0,0
cust_003627,LOYAL,1639,21,14,7,4
cust_003628,NEW,29,0,0,0,0
cust_003629,RETURNING,428,3,3,0,0
cust_003630,RETURNING,159,6,5,1,0
cust_003631,NEW,49,0,0,0,0
cust_003632,RETURNING,399,6,4,2,0
cust_003633,NEW,5,0,0,0,0
cust_003634,RETURNING,416,7,6,1,1
cust_003635,HIGH_VALUE,1045,33,29,4,3
cust_003636,LOYAL,374,25,23,2,2
cust_003637,RETURNING,397,5,3,2,2
cust_003638,RETURNING,466,6,4,2,1
cust_003639,RETURNING,162,9,8,1,1
cust_003640,LOYAL,1202,24,20,4,2
cust_003641,LOYAL,246,23,19,4,3
cust_003642,NEW,34,1,1,0,0
cust_003643,NEW,40,0,0,0,0
cust_003644,RETURNING,108,5,5,0,0
cust_003645,LOYAL,1566,31,27,4,1
cust_003646,LOYAL,225,26,25,1,1
cust_003647,NEW,26,3,2,1,0
cust_003648,RETURNING,67,15,15,0,0
cust_003649,NEW,36,0,0,0,0
cust_003650,LOYAL,310,29,24,5,0
cust_003651,LOYAL,803,28,23,5,1
cust_003652,RETURNING,404,10,7,3,0
cust_003653,NEW,16,1,1,0,0
cust_003654,RETURNING,288,2,2,0,0
cust_003655,RETURNING,257,5,5,0,0
cust_003656,LOYAL,754,26,26,0,0
cust_003657,RETURNING,355,4,4,0,0
cust_003658,LOYAL,816,26,26,0,0
cust_003659,RETURNING,41,4,3,1,0
cust_003660,NEW,3,0,0,0,0
cust_003661,RETURNING,361,6,6,0,0
cust_003662,NEW,25,0,0,0,0
cust_003663,RETURNING,336,10,9,1,0
cust_003664,LOYAL,1472,24,20,4,1
cust_003665,NEW,16,1,1,0,0
cust_003666,NEW,37,0,0,0,0
cust_003667,NEW,38,0,0,0,0
cust_003668,NEW,2,0,0,0,0
cust_003669,LOYAL,1312,31,31,0,0
cust_003670,HIGH_VALUE,2659,42,41,1,1
cust_003671,NEW,47,1,1,0,0
cust_003672,LOYAL,496,31,24,7,4
cust_003673,LOYAL,408,30,26,4,3
cust_003674,HIGH_VALUE,655,48,45,3,1
cust_003675,RETURNING,65,10,7,3,1
cust_003676,RETURNING,104,5,5,0,0
cust_003677,RETURNING,496,12,10,2,0
cust_003678,LOYAL,735,14,10,4,3
cust_003679,LOYAL,1391,32,27,5,5
cust_003680,RETURNING,207,8,6,2,0
cust_003681,RETURNING,496,9,6,3,0
cust_003682,LOYAL,310,34,29,5,3
cust_003683,LOYAL,1359,27,22,5,2
cust_003684,RETURNING,351,2,2,0,0
cust_003685,LOYAL,865,23,20,3,2
cust_003686,RETURNING,333,5,3,2,0
cust_003687,RETURNING,479,6,5,1,1
cust_003688,RETURNING,346,6,6,0,0
cust_003689,LOYAL,923,32,30,2,0
cust_003690,HIGH_VALUE,2727,36,34,2,0
cust_003691,RETURNING,416,6,5,1,1
cust_003692,RETURNING,48,5,5,0,0
cust_003693,RETURNING,198,5,4,1,1
cust_003694,NEW,12,1,0,1,1
cust_003695,RETURNING,369,12,10,2,0
cust_003696,NEW,14,0,0,0,0
cust_003697,RETURNING,323,7,7,0,0
cust_003698,NEW,28,1,1,0,0
cust_003699,RETURNING,465,7,6,1,0
cust_003700,LOYAL,1670,22,21,1,0
cust_003701,RETURNING,221,6,5,1,0
cust_003702,RETURNING,401,2,2,0,0
cust_003703,LOYAL,732,23,21,2,0
cust_003704,RETURNING,84,8,8,0,0
cust_003705,RETURNING,456,9,8,1,0
cust_003706,RETURNING,82,3,3,0,0
cust_003707,RETURNING,264,7,6,1,1
cust_003708,RETURNING,88,3,3,0,0
cust_003709,NEW,43,0,0,0,0
cust_003710,RETURNING,157,3,2,1,0
cust_003711,RETURNING,469,9,7,2,1
cust_003712,RETURNING,125,11,9,2,2
cust_003713,RETURNING,345,7,7,0,0
cust_003714,NEW,0,0,0,0,0
cust_003715,RETURNING,83,10,8,2,1
cust_003716,LOYAL,907,25,24,1,0
cust_003717,RETURNING,446,5,4,1,0
cust_003718,RETURNING,499,4,4,0,0
cust_003719,RETURNING,318,13,12,1,0
cust_003720,RETURNING,188,3,3,0,0
cust_003721,LOYAL,1477,33,31,2,2
cust_003722,RETURNING,129,11,10,1,0
cust_003723,RETURNING,190,8,7,1,1
cust_003724,LOYAL,1021,26,25,1,0
cust_003725,LOYAL,306,23,21,2,1
cust_003726,LOYAL,1046,24,21,3,2
cust_003727,NEW,12,1,0,1,0
cust_003728,NEW,25,0,0,0,0
cust_003729,RETURNING,144,6,5,1,1
cust_003730,RETURNING,218,2,2,0,0
cust_003731,RETURNING,365,8,6,2,1
cust_003732,LOYAL,1407,28,25,3,2
cust_003733,RETURNING,281,9,8,1,0
cust_003734,NEW,29,1,0,1,0
cust_003735,NEW,11,1,1,0,0
cust_003736,RETURNING,365,7,4,3,1
cust_003737,RETURNING,491,6,3,3,2
cust_003738,LOYAL,206,24,22,2,2
cust_003739,NEW,16,1,0,1,1
cust_003740,RETURNING,253,6,6,0,0
cust_003741,RETURNING,444,7,6,1,0
cust_003742,RETURNING,173,6,4,2,1
cust_003743,RETURNING,482,9,8,1,1
cust_003744,LOYAL,1421,17,14,3,1
cust_003745,RETURNING,362,6,6,0,0
cust_003746,RETURNING,43,7,5,2,0
cust_003747,HIGH_VALUE,2276,35,35,0,0
cust_003748,NEW,47,1,0,1,1
cust_003749,HIGH_VALUE,414,37,37,0,0
cust_003750,RETURNING,182,6,6,0,0
cust_003751,RETURNING,426,7,6,1,0
cust_003752,LOYAL,789,22,22,0,0
cust_003753,RETURNING,246,3,3,0,0
cust_003754,RETURNING,182,7,5,2,0
cust_003755,RETURNING,492,6,6,0,0
cust_003756,RETURNING,201,6,6,0,0
cust_003757,RETURNING,152,9,7,2,1
cust_003758,RETURNING,347,3,2,1,0
cust_003759,LOYAL,572,23,23,0,0
cust_003760,RETURNING,310,1,1,0,0
cust_003761,RETURNING,295,8,7,1,1
cust_003762,NEW,21,1,1,0,0
cust_003763,RETURNING,392,5,5,0,0
cust_003764,NEW,10,2,1,1,0
cust_003765,NEW,23,3,2,1,0
cust_003766,RETURNING,433,7,7,0,0
cust_003767,NEW,54,1,1,0,0
cust_003768,RETURNING,261,1,1,0,0
cust_003769,RETURNING,122,6,5,1,0
cust_003770,RETURNING,321,2,2,0,0
cust_003771,HIGH_VALUE,2631,40,39,1,0
cust_003772,LOYAL,1426,29,23,6,2
cust_003773,RETURNING,480,12,8,4,2
cust_003774,HIGH_VALUE,1291,39,30,9,3
cust_003775,LOYAL,1567,21,21,0,0
cust_003776,RETURNING,325,6,6,0,0
cust_003777,LOYAL,715,26,21,5,2
cust_003778,NEW,36,0,0,0,0
cust_003779,LOYAL,845,23,21,2,1
cust_003780,RETURNING,281,8,8,0,0
cust_003781,NEW,59,2,1,1,1
cust_003782,RETURNING,266,8,7,1,1
cust_003783,HIGH_VALUE,742,31,28,3,0
cust_003784,RETURNING,75,5,5,0,0
cust_003785,RETURNING,340,5,5,0,0
cust_003786,RETURNING,381,5,4,1,1
cust_003787,RETURNING,334,8,6,2,1
cust_003788,LOYAL,271,18,15,3,2
cust_003789,LOYAL,622,22,22,0,0
cust_003790,RETURNING,55,3,3,0,0
cust_003791,RETURNING,113,6,6,0,0
cust_003792,NEW,39,1,1,0,0
cust_003793,RETURNING,320,4,4,0,0
cust_003794,LOYAL,356,29,29,0,0
cust_003795,LOYAL,1771,16,16,0,0
cust_003796,RETURNING,143,8,7,1,0
cust_003797,RETURNING,413,6,5,1,1
cust_003798,RETURNING,353,7,6,1,0
cust_003799,RETURNING,120,5,5,0,0
cust_003800,RETURNING,32,6,5,1,1
cust_003801,LOYAL,951,37,37,0,0
cust_003802,RETURNING,369,4,4,0,0
cust_003803,HIGH_VALUE,1401,36,33,3,1
cust_003804,RETURNING,248,5,5,0,0
cust_003805,NEW,22,1,1,0,0
cust_003806,RETURNING,403,14,13,1,0
cust_003807,RETURNING,414,6,3,3,0
cust_003808,RETURNING,215,5,5,0,0
cust_003809,RETURNING,87,6,6,0,0
cust_003810,LOYAL,898,26,19,7,5
cust_003811,RETURNING,353,7,6,1,0
cust_003812,LOYAL,431,17,16,1,1
cust_003813,LOYAL,554,26,26,0,0
cust_003814,RETURNING,48,7,6,1,0
cust_003815,RETURNING,308,4,4,0,0
cust_003816,NEW,49,0,0,0,0
cust_003817,RETURNING,317,5,1,4,1
cust_003818,LOYAL,1780,29,29,0,0
cust_003819,LOYAL,818,23,22,1,0
cust_003820,RETURNING,310,5,3,2,1
cust_003821,RETURNING,330,11,10,1,1
cust_003822,LOYAL,1109,20,19,1,0
cust_003823,LOYAL,489,35,31,4,1
cust_003824,RETURNING,300,8,8,0,0
cust_003825,LOYAL,1295,17,16,1,0
cust_003826,NEW,14,0,0,0,0
cust_003827,NEW,1,0,0,0,0
cust_003828,NEW,6,1,0,1,0
cust_003829,NEW,0,0,0,0,0
cust_003830,LOYAL,1123,19,18,1,0
cust_003831,RETURNING,339,4,2,2,0
cust_003832,RETURNING,237,8,6,2,2
cust_003833,RETURNING,44,6,6,0,0
cust_003834,RETURNING,291,9,8,1,1
cust_003835,RETURNING,428,5,5,0,0
cust_003836,NEW,27,0,0,0,0
cust_003837,RETURNING,336,7,6,1,1
cust_003838,NEW,25,2,2,0,0
cust_003839,LOYAL,636,20,19,1,0
cust_003840,RETURNING,403,3,2,1,1
cust_003841,LOYAL,293,26,24,2,1
cust_003842,LOYAL,1356,25,21,4,3
cust_003843,NEW,39,0,0,0,0
cust_003844,NEW,50,0,0,0,0
cust_003845,HIGH_VALUE,1860,33,31,2,1
cust_003846,RETURNING,476,6,6,0,0
cust_003847,RETURNING,281,4,2,2,0
cust_003848,NEW,55,0,0,0,0
cust_003849,RETURNING,196,10,8,2,0
cust_003850,RETURNING,337,13,12,1,1
cust_003851,LOYAL,998,27,26,1,0
cust_003852,RETURNING,109,3,3,0,0
cust_003853,LOYAL,327,26,24,2,0
cust_003854,LOYAL,1281,25,24,1,1
cust_003855,NEW,45,0,0,0,0
cust_003856,RETURNING,303,12,12,0,0
cust_003857,RETURNING,436,6,6,0,0
cust_003858,RETURNING,153,7,6,1,1
cust_003859,RETURNING,328,4,4,0,0
cust_003860,RETURNING,409,4,3,1,0
cust_003861,RETURNING,409,8,4,4,1
cust_003862,LOYAL,529,19,19,0,0
cust_003863,RETURNING,211,9,8,1,0
cust_003864,RETURNING,477,8,8,0,0
cust_003865,RETURNING,347,7,4,3,1
cust_003866,RETURNING,392,7,5,2,1
cust_003867,LOYAL,1072,23,23,0,0
cust_003868,RETURNING,443,8,8,0,0
cust_003869,RETURNING,254,7,7,0,0
cust_003870,NEW,26,0,0,0,0
cust_003871,RETURNING,408,10,8,2,0
cust_003872,RETURNING,273,11,10,1,0
cust_003873,RETURNING,145,9,8,1,0
cust_003874,LOYAL,1155,23,21,2,1
cust_003875,LOYAL,957,27,27,0,0
cust_003876,NEW,49,1,1,0,0
cust_003877,LOYAL,231,13,13,0,0
cust_003878,RETURNING,55,5,1,4,1
cust_003879,HIGH_VALUE,1608,37,35,2,1
cust_003880,RETURNING,493,7,6,1,0
cust_003881,RETURNING,155,11,8,3,1
cust_003882,RETURNING,461,3,3,0,0
cust_003883,RETURNING,365,11,10,1,0
cust_003884,LOYAL,1457,16,12,4,2
cust_003885,RETURNING,106,8,6,2,0
cust_003886,RETURNING,59,3,2,1,1
cust_003887,RETURNING,463,4,3,1,0
cust_003888,LOYAL,739,25,25,0,0
cust_003889,LOYAL,457,28,27,1,1
cust_003890,RETURNING,454,6,4,2,2
cust_003891,RETURNING,191,5,4,1,0
cust_003892,NEW,10,0,0,0,0
cust_003893,LOYAL,624,32,26,6,2
cust_003894,LOYAL,1139,24,21,3,1
cust_003895,RETURNING,40,6,5,1,1
cust_003896,LOYAL,1589,17,15,2,1
cust_003897,NEW,41,0,0,0,0
cust_003898,LOYAL,1510,26,24,2,2
cust_003899,RETURNING,136,7,6,1,0
cust_003900,NEW,14,0,0,0,0
cust_003901,RETURNING,115,7,6,1,0
cust_003902,RETURNING,166,11,11,0,0
cust_003903,HIGH_VALUE,2676,38,34,4,3
cust_003904,RETURNING,276,6,6,0,0
cust_003905,LOYAL,1164,17,14,3,2
cust_003906,LOYAL,1177,23,22,1,0
cust_003907,LOYAL,1190,19,17,2,2
cust_003908,LOYAL,1244,27,24,3,2
cust_003909,RETURNING,168,11,10,1,0
cust_003910,RETURNING,321,5,5,0,0
cust_003911,NEW,59,1,1,0,0
cust_003912,RETURNING,312,4,4,0,0
cust_003913,LOYAL,799,18,13,5,1
cust_003914,RETURNING,236,8,5,3,1
cust_003915,RETURNING,302,8,4,4,2
cust_003916,RETURNING,168,5,5,0,0
cust_003917,RETURNING,164,10,8,2,2
cust_003918,LOYAL,928,18,14,4,1
cust_003919,RETURNING,255,3,2,1,0
cust_003920,LOYAL,1526,32,31,1,1
cust_003921,RETURNING,84,6,5,1,0
cust_003922,LOYAL,1422,25,23,2,0
cust_003923,RETURNING,424,6,6,0,0
cust_003924,RETURNING,263,7,7,0,0
cust_003925,NEW,49,0,0,0,0
cust_003926,RETURNING,206,6,5,1,0
cust_003927,LOYAL,417,24,21,3,1
cust_003928,RETURNING,495,6,4,2,2
cust_003929,RETURNING,311,6,6,0,0
cust_003930,LOYAL,1277,33,32,1,0
cust_003931,NEW,52,0,0,0,0
cust_003932,RETURNING,75,11,10,1,0
cust_003933,HIGH_VALUE,757,46,44,2,0
cust_003934,RETURNING,316,8,8,0,0
cust_003935,LOYAL,507,26,24,2,0
cust_003936,RETURNING,258,3,2,1,0
cust_003937,LOYAL,836,31,31,0,0
cust_003938,RETURNING,403,6,6,0,0
cust_003939,LOYAL,285,23,22,1,0
cust_003940,RETURNING,499,9,7,2,1
cust_003941,LOYAL,231,24,20,4,1
cust_003942,RETURNING,380,4,2,2,1
cust_003943,HIGH_VALUE,1937,45,45,0,0
cust_003944,RETURNING,437,3,3,0,0
cust_003945,RETURNING,231,5,3,2,1
cust_003946,LOYAL,850,18,18,0,0
cust_003947,RETURNING,242,10,8,2,1
cust_003948,RETURNING,205,1,1,0,0
cust_003949,LOYAL,464,30,24,6,4
cust_003950,NEW,50,0,0,0,0
cust_003951,NEW,43,0,0,0,0
cust_003952,RETURNING,382,7,7,0,0
cust_003953,RETURNING,426,10,7,3,2
cust_003954,RETURNING,137,9,8,1,0
cust_003955,NEW,54,0,0,0,0
cust_003956,RETURNING,267,7,5,2,2
cust_003957,RETURNING,428,5,5,0,0
cust_003958,NEW,51,2,1,1,1
cust_003959,RETURNING,233,8,6,2,1
cust_003960,RETURNING,131,3,3,0,0
cust_003961,NEW,0,1,1,0,0
cust_003962,RETURNING,445,5,5,0,0
cust_003963,LOYAL,1668,27,25,2,2
cust_003964,RETURNING,98,9,8,1,1
cust_003965,RETURNING,104,6,5,1,0
cust_003966,RETURNING,412,3,2,1,1
cust_003967,RETURNING,454,7,4,3,1
cust_003968,LOYAL,487,25,22,3,2
cust_003969,LOYAL,1444,23,23,0,0
cust_003970,LOYAL,1642,33,30,3,2
cust_003971,RETURNING,449,3,3,0,0
cust_003972,RETURNING,458,7,6,1,0
cust_003973,NEW,60,1,1,0,0
cust_003974,RETURNING,397,7,5,2,2
cust_003975,RETURNING,480,7,5,2,0
cust_003976,RETURNING,419,8,8,0,0
cust_003977,RETURNING,253,11,10,1,0
cust_003978,LOYAL,1668,21,18,3,2
cust_003979,NEW,14,1,0,1,0
cust_003980,NEW,21,0,0,0,0
cust_003981,LOYAL,833,13,13,0,0
cust_003982,LOYAL,766,24,19,5,3
cust_003983,RETURNING,434,6,4,2,1
cust_003984,RETURNING,396,7,6,1,0
cust_003985,RETURNING,254,2,1,1,0
cust_003986,NEW,49,0,0,0,0
cust_003987,RETURNING,331,8,7,1,0
cust_003988,RETURNING,378,7,5,2,0
cust_003989,RETURNING,171,2,2,0,0
cust_003990,RETURNING,139,10,9,1,0
cust_003991,LOYAL,1369,27,23,4,1
cust_003992,LOYAL,608,23,23,0,0
cust_003993,NEW,16,0,0,0,0
cust_003994,NEW,58,0,0,0,0
cust_003995,RETURNING,98,8,8,0,0
cust_003996,LOYAL,1260,21,17,4,1
cust_003997,RETURNING,472,9,8,1,0
cust_003998,LOYAL,1368,21,21,0,0
cust_003999,RETURNING,318,9,9,0,0
cust_004000,RETURNING,312,6,3,3,1
cust_004001,RETURNING,183,7,7,0,0
cust_004002,RETURNING,465,3,3,0,0
cust_004003,LOYAL,1067,22,20,2,0
cust_004004,RETURNING,439,8,7,1,0
cust_004005,RETURNING,440,4,4,0,0
cust_004006,RETURNING,153,8,8,0,0
cust_004007,RETURNING,271,5,4,1,0
cust_004008,RETURNING,446,6,2,4,1
cust_004009,RETURNING,253,5,4,1,1
cust_004010,LOYAL,706,27,23,4,1
cust_004011,LOYAL,1685,20,19,1,1
cust_004012,LOYAL,1685,24,22,2,1
cust_004013,RETURNING,160,6,6,0,0
cust_004014,RETURNING,430,8,6,2,1
cust_004015,RETURNING,435,8,8,0,0
cust_004016,RETURNING,182,12,9,3,3
cust_004017,RETURNING,129,6,5,1,0
cust_004018,RETURNING,166,9,8,1,0
cust_004019,NEW,57,1,1,0,0
cust_004020,NEW,52,2,1,1,0
cust_004021,LOYAL,1216,22,21,1,0
cust_004022,NEW,54,1,1,0,0
cust_004023,RETURNING,359,6,5,1,0
cust_004024,RETURNING,91,5,5,0,0
cust_004025,RETURNING,178,5,4,1,0
cust_004026,LOYAL,1522,20,18,2,2
cust_004027,RETURNING,267,6,4,2,2
cust_004028,LOYAL,1624,22,22,0,0
cust_004029,LOYAL,906,31,29,2,1
cust_004030,RETURNING,223,7,7,0,0
cust_004031,NEW,23,2,2,0,0
cust_004032,RETURNING,383,4,2,2,0
cust_004033,RETURNING,240,9,8,1,0
cust_004034,RETURNING,291,8,6,2,0
cust_004035,HIGH_VALUE,1010,35,34,1,0
cust_004036,RETURNING,405,7,6,1,0
cust_004037,LOYAL,969,22,20,2,0
cust_004038,NEW,35,2,0,2,1
cust_004039,HIGH_VALUE,1542,32,31,1,0
cust_004040,RETURNING,493,7,3,4,1
cust_004041,RETURNING,444,4,3,1,1
cust_004042,RETURNING,411,9,7,2,0
cust_004043,NEW,43,1,1,0,0
cust_004044,LOYAL,1011,30,28,2,1
cust_004045,RETURNING,30,7,6,1,1
cust_004046,RETURNING,397,5,4,1,0
cust_004047,RETURNING,453,6,6,0,0
cust_004048,RETURNING,336,5,4,1,0
cust_004049,NEW,10,0,0,0,0
cust_004050,NEW,0,2,1,1,0
cust_004051,NEW,44,2,1,1,1
cust_004052,RETURNING,315,12,7,5,2
cust_004053,NEW,43,2,1,1,1
cust_004054,LOYAL,767,29,26,3,2
cust_004055,RETURNING,187,7,6,1,1
cust_004056,RETURNING,122,9,9,0,0
cust_004057,RETURNING,357,7,5,2,0
